molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,active,303.35800000000006,1.8677,0.0,5.0,6.634512015109101
CHEMBL336920,CNCC[C@@H](Oc1cccc2ccccc12)c1cccs1,active,297.423,4.630900000000003,1.0,3.0,7.87942606879415
CHEMBL594585,NCC[C@@H](Oc1cccc2ccccc12)c1cccs1,active,283.396,4.370200000000003,1.0,3.0,6.72584215073632
CHEMBL595063,NCC[C@H](Oc1cccc2ccccc12)c1cccs1,active,283.396,4.370200000000003,1.0,3.0,6.351639989019068
CHEMBL596175,COc1ccc(C2=NN(CCCCCNCC[C@@H](Oc3cccc4ccccc34)c3cccs3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,intermediate,637.846,8.017500000000009,1.0,7.0,5.678401569534656
CHEMBL596185,COc1ccc(C2=NN(CCCCCNCC[C@H](Oc3cccc4ccccc34)c3cccs3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,intermediate,637.846,8.017500000000009,1.0,7.0,5.6595558851598815
CHEMBL440878,COc1ccc(C2=NNC(=O)[C@@H]3CC=CC[C@H]23)cc1OC,inactive,286.331,2.1201,1.0,4.0,4.0
CHEMBL463431,COc1ccc(C2=NN(CCCCCBr)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,inactive,435.36200000000014,4.397700000000004,0.0,4.0,4.0
CHEMBL595449,CN(C)Cc1nc(-c2ccc(C(C)(C)C)cc2)n(-c2cccc(O)c2)n1,inactive,350.466,3.999000000000003,1.0,5.0,5.0
CHEMBL609908,CN1CCc2ccccc2C1CCc1c[nH]c2ccc(C#N)cc12,inactive,315.42,4.201380000000003,1.0,2.0,5.0
CHEMBL196468,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccc(C#N)cc12,intermediate,239.32199999999997,2.7046800000000006,1.0,2.0,5.036212172654444
CHEMBL234706,CN(C)[C@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,active,265.36,3.5370800000000022,1.0,2.0,6.4089353929735005
CHEMBL552167,CN(C)C[C@H]1CCC[C@@H]1c1c[nH]c2ccc(C#N)cc12,intermediate,267.37600000000003,3.484880000000002,1.0,2.0,5.102372908709558
CHEMBL599028,CC(C(=O)c1cccc(F)c1)N1CCCCC1,active,235.3019999999999,2.8828000000000014,0.0,2.0,6.8696662315049934
CHEMBL566050,CCCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,active,302.245,4.732900000000004,1.0,2.0,6.7447274948966935
CHEMBL569465,CCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,active,267.79999999999995,4.079500000000003,1.0,2.0,6.431798275933005
CHEMBL566208,CCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,active,288.21799999999996,4.342800000000003,1.0,2.0,6.410050398674292
CHEMBL589494,Cc1cccc(C(=O)C(C)N2CCCCC2)c1,active,231.33899999999994,3.0521200000000013,0.0,2.0,6.238824186844268
CHEMBL566886,CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,active,253.773,3.6894000000000027,1.0,2.0,6.2168113089247425
CHEMBL580143,COc1cccc(C(=O)C(C)N2CCCCC2)c1,active,247.33799999999994,2.752300000000001,0.0,3.0,6.1438755557577
CHEMBL599230,CC(C(=O)c1cccc(Br)c1)N1CCCCC1,intermediate,296.2080000000001,3.5062000000000024,0.0,2.0,5.928117992693875
CHEMBL566830,CC(C(=O)c1cccc(Cl)c1)N(C)C,intermediate,211.69199999999998,2.4728000000000003,0.0,2.0,5.818156412055227
CHEMBL578612,CC(C(=O)c1cccc(Cl)c1)N(C)C(C)(C)C,intermediate,253.77299999999997,3.6415000000000024,0.0,2.0,5.804100347590766
CHEMBL568140,CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,intermediate,274.19100000000003,3.9527000000000028,1.0,2.0,5.777283528852417
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,intermediate,239.746,3.2993000000000023,1.0,2.0,5.732828271596986
CHEMBL565844,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1Cl,intermediate,253.773,3.6077200000000023,1.0,2.0,5.690369832574101
CHEMBL566000,CC(NC(C)(C)C)C(=O)c1ccc(Cl)cc1,intermediate,239.746,3.2993000000000023,1.0,2.0,5.684029654543083
CHEMBL566207,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1,intermediate,219.328,2.954320000000001,1.0,2.0,5.628932137728263
CHEMBL566420,CC(C(=O)c1cccc(Cl)c1)N1CCCCC1,intermediate,251.75699999999992,3.397100000000002,0.0,2.0,5.598599459218456
CHEMBL599846,CC(NC1CCCC1)C(=O)c1cccc(Br)c1,intermediate,296.208,3.552500000000002,1.0,2.0,5.596879478824182
CHEMBL566001,CC(NC(C)(C)C)C(=O)c1ccc(Br)cc1,intermediate,284.197,3.408400000000002,1.0,2.0,5.5951662833800615
CHEMBL605501,CC(NC1CCCC1)C(=O)c1cccc(F)c1,intermediate,235.30200000000002,2.929100000000001,1.0,2.0,5.54515513999149
CHEMBL599233,CC(C(=O)c1cccc([N+](=O)[O-])c1)N1CCCCC1,intermediate,262.30899999999997,2.6519000000000013,0.0,4.0,5.3872161432802645
CHEMBL565396,CC(NC(C)(C)C)C(=O)c1cccc(Br)c1,intermediate,284.197,3.408400000000002,1.0,2.0,5.251811972993799
CHEMBL566832,Cc1cccc(C(=O)C(C)NC(C)(C)C)c1,intermediate,219.328,2.954320000000001,1.0,2.0,5.207608310501746
CHEMBL578610,CC(NC(C)(C)C)C(=O)c1ccc(F)c(F)c1,intermediate,241.28099999999998,2.924100000000001,1.0,2.0,5.188424994129407
CHEMBL576063,CC(NC(C)(C)C)C(=O)c1cccc(F)c1,intermediate,223.291,2.785000000000001,1.0,2.0,5.187086643357144
CHEMBL565845,Cc1cc(C(=O)C(C)NC(C)(C)C)ccc1Br,intermediate,298.224,3.716820000000003,1.0,2.0,5.139661993429006
CHEMBL589250,COc1cccc(C(=O)C(C)NC2CCCC2)c1,intermediate,247.33799999999997,2.7986000000000013,1.0,3.0,5.086186147616283
CHEMBL592854,Cc1cccc(C(=O)C(C)NC2CCCC2)c1,intermediate,231.33899999999997,3.0984200000000017,1.0,2.0,5.060480747381382
CHEMBL578611,CC(NC(C)(C)C)C(=O)c1cc(Cl)cc(Cl)c1,inactive,274.19100000000003,3.9527000000000028,1.0,2.0,4.853871964321762
CHEMBL603620,COc1cccc(C(=O)C(C)NC(C)(C)C)c1,active,235.327,2.6545000000000005,1.0,3.0,7.0
CHEMBL598026,CC(NC(C)(C)C)C(=O)c1cccc([N+](=O)[O-])c1,active,250.298,2.554100000000001,1.0,4.0,7.0
CHEMBL566618,CC(NC1CCCC1)C(=O)c1cccc(Cl)c1,active,251.75700000000003,3.4434000000000022,1.0,2.0,7.0
CHEMBL596775,CC(NC1CCCC1)C(=O)c1cccc([N+](=O)[O-])c1,active,262.309,2.698200000000001,1.0,4.0,7.0
CHEMBL565386,CC(NC(C)(C)C)C(=O)c1cccs1,active,211.33,2.7074000000000007,1.0,3.0,7.0
CHEMBL567481,CC(CNC(C)(C)C)C(=O)c1cccc(Cl)c1,active,253.773,3.5469000000000026,1.0,2.0,7.0
CHEMBL608151,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,active,286.202,3.116900000000001,1.0,2.0,9.79997073344623
CHEMBL2021580,COCC[C@H]1[C@]2(C)CNC[C@]12c1ccc(Cl)c(Cl)c1,active,300.229,3.5070000000000023,1.0,2.0,9.400007822415901
CHEMBL597000,Cc1csc(C[C@H]2[C@@H]3CNC[C@@]32c2ccc(Cl)c(Cl)c2)n1,active,339.291,4.088020000000004,1.0,3.0,9.599980364934842
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,active,313.39700000000005,3.1938000000000004,1.0,4.0,8.494850021680094
CHEMBL599608,CNC[C@@H](O)[C@H](c1ccccc1)N1CCc2ccccc21.Cl,active,318.848,2.7925000000000018,2.0,3.0,8.013228265733755
CHEMBL610514,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CCc2ccccc21.Cl,active,336.8379999999999,2.9316000000000018,2.0,3.0,8.337242168318426
CHEMBL605213,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1c2ccccc2CC1C.Cl,active,350.86500000000007,3.3201000000000023,2.0,3.0,7.142667503568731
CHEMBL599609,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC(C)c2ccccc21.Cl,active,350.86499999999995,3.4926000000000026,2.0,3.0,8.207608310501746
CHEMBL599813,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1C[C@@H](C)c2ccccc21.Cl,active,350.86499999999995,3.4926000000000026,2.0,3.0,8.070581074285707
CHEMBL592167,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1C[C@H](C)c2ccccc21.Cl,active,350.86499999999995,3.4926000000000026,2.0,3.0,8.431798275933005
CHEMBL597967,CCC1CN([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc21.Cl,active,364.892,3.882700000000003,2.0,3.0,7.853871964321762
CHEMBL606174,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC(C(C)C)c2ccccc21.Cl,active,378.91900000000004,4.128700000000004,2.0,3.0,7.638272163982407
CHEMBL597968,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CCc2cc(C)ccc21.Cl,active,350.86499999999995,3.2400200000000017,2.0,3.0,8.638272163982407
CHEMBL598168,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CCc2cc(Cl)ccc21.Cl,active,371.28299999999996,3.585000000000002,2.0,3.0,8.119186407719209
CHEMBL601879,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CCc2cc(OCc3ccccc3)ccc21.Cl,active,442.96200000000005,4.510600000000005,2.0,4.0,7.823908740944319
CHEMBL600674,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CCc2cccc(C)c21.Cl,active,350.86499999999995,3.2400200000000026,2.0,3.0,6.769551078621726
CHEMBL601880,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC(C)(C)c2ccccc21.Cl,active,364.892,3.6667000000000027,2.0,3.0,8.200659450546418
CHEMBL603495,CCC1(CC)CN([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc21.Cl,active,392.9460000000001,4.446900000000005,2.0,3.0,6.823908740944319
CHEMBL605990,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC2(CCCC2)c2ccccc21.Cl,active,390.93,4.200900000000004,2.0,3.0,7.6777807052660805
CHEMBL602550,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC2(CCCCC2)c2ccccc21.Cl,active,404.95700000000005,4.591000000000005,2.0,3.0,7.4089353929735005
CHEMBL600220,CNC[C@@H](O)[C@H](c1ccccc1)N1CC(C)(C)c2ccccc21.Cl,active,346.902,3.5276000000000027,2.0,3.0,8.244125144327509
CHEMBL600424,CNC[C@@H](O)[C@H](c1cc(F)cc(F)c1)N1CC(C)(C)c2ccccc21.Cl,active,382.882,3.8058000000000036,2.0,3.0,8.187086643357144
CHEMBL603109,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC(C)(C)c2cc(F)ccc21.Cl,active,382.882,3.8058000000000036,2.0,3.0,7.721246399047171
CHEMBL603920,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC(C)(C)c2ccc(F)cc21.Cl,active,382.882,3.8058000000000036,2.0,3.0,7.769551078621726
CHEMBL591928,CNC[C@@H](O)[C@H](c1ccccc1)N1CC(C)(C)c2cccc(F)c21.Cl,active,364.892,3.6667000000000027,2.0,3.0,8.568636235841012
CHEMBL598614,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC(C)(C)c2cccc(F)c21.Cl,active,382.882,3.8058000000000036,2.0,3.0,8.259637310505756
CHEMBL601880,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC(C)(C)c2ccccc21.Cl,active,364.892,3.6667000000000027,2.0,3.0,8.585026652029182
CHEMBL600424,CNC[C@@H](O)[C@H](c1cc(F)cc(F)c1)N1CC(C)(C)c2ccccc21.Cl,active,382.882,3.8058000000000036,2.0,3.0,8.387216143280265
CHEMBL591928,CNC[C@@H](O)[C@H](c1ccccc1)N1CC(C)(C)c2cccc(F)c21.Cl,active,364.892,3.6667000000000027,2.0,3.0,8.795880017344075
CHEMBL598614,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC(C)(C)c2cccc(F)c21.Cl,active,382.882,3.8058000000000036,2.0,3.0,8.853871964321762
CHEMBL469150,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccccc1C,active,284.403,2.7528200000000007,2.0,3.0,6.66354026615147
CHEMBL467323,CNC[C@@H](O)[C@H](c1cccc(F)c1)N(C)c1ccccc1,active,288.366,2.583500000000001,2.0,3.0,7.920818753952375
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,active,266.388,3.5328000000000026,1.0,2.0,8.468521082957745
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,active,266.388,3.5328000000000026,1.0,2.0,8.481486060122112
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,active,255.361,3.7246200000000034,1.0,2.0,8.522878745280337
CHEMBL1086398,CNCCCN1Cc2ccccc2N(c2ccccc2)S1(=O)=O,active,331.4410000000001,2.494600000000001,1.0,3.0,6.886056647693163
CHEMBL1086399,CNCCCN1Cc2ccccc2N(c2cccc(F)c2)S1(=O)=O,active,349.4310000000001,2.633700000000001,1.0,3.0,6.200659450546418
CHEMBL1082534,CNCCCN1Cc2ccccc2N(c2cccc(C)c2)S1(=O)=O,intermediate,345.4680000000001,2.803020000000001,1.0,3.0,5.987162775294828
CHEMBL1085904,CNCCCN1Cc2ccccc2N(c2cccc(OC)c2)S1(=O)=O,active,361.4670000000001,2.5032000000000005,1.0,4.0,6.102372908709558
CHEMBL1085905,CNCCCN1Cc2ccccc2N(c2ccc(F)cc2)S1(=O)=O,active,349.4310000000001,2.633700000000001,1.0,3.0,6.309803919971486
CHEMBL1085906,CNCCCN1Cc2ccccc2N(c2ccc(C)cc2)S1(=O)=O,active,345.4680000000001,2.803020000000001,1.0,3.0,6.853871964321762
CHEMBL1085907,CNCCCN1Cc2ccccc2N(c2ccc(OC)cc2)S1(=O)=O,intermediate,361.4670000000001,2.5032000000000005,1.0,4.0,5.449771646944906
CHEMBL1077202,CNCCCN1Cc2ccccc2N(c2ccc(Cl)cc2)S1(=O)=O,active,365.8860000000001,3.1480000000000015,1.0,3.0,6.040958607678906
CHEMBL1087921,CNCCCN1Cc2ccccc2N(c2ccc(F)c(F)c2)S1(=O)=O,active,367.4210000000001,2.772800000000001,1.0,3.0,6.013228265733755
CHEMBL1087922,CNCCCN1Cc2ccccc2N(c2ccc(F)c(Cl)c2)S1(=O)=O,intermediate,383.8760000000001,3.2871000000000024,1.0,3.0,5.823908740944319
CHEMBL1087923,CNCCN1Cc2ccccc2N(c2ccccc2F)S1(=O)=O,active,335.40400000000005,2.2436,1.0,3.0,6.698970004336019
CHEMBL1087924,CNCCCN1Cc2ccccc2N(c2ccccc2F)S1(=O)=O,active,349.4310000000001,2.633700000000001,1.0,3.0,7.5376020021010435
CHEMBL1084933,CNCCCCN1Cc2ccccc2N(c2ccccc2F)S1(=O)=O,active,363.4580000000001,3.0238000000000014,1.0,3.0,7.42021640338319
CHEMBL1084934,CNCCN1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O,intermediate,353.39400000000006,2.3827000000000007,1.0,3.0,5.853871964321762
CHEMBL1083210,CNCCCN1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O,active,367.42100000000005,2.772800000000001,1.0,3.0,6.920818753952375
CHEMBL1083211,CNCCCCN1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O,active,381.4480000000001,3.1629000000000023,1.0,3.0,7.522878745280337
CHEMBL1077209,CNCCCC1Cc2ccccc2N(c2ccccc2)S1(=O)=O,active,330.4530000000001,3.078800000000002,1.0,3.0,7.055517327849832
CHEMBL1204410,CNCCCC1Cc2ccccc2N(c2ccccc2)S1(=O)=O.Cl,active,366.91400000000004,3.5006000000000026,1.0,3.0,7.920818753952375
CHEMBL1085197,CNCCCC1Cc2ccccc2N(c2ccccc2F)S1(=O)=O,active,348.4430000000001,3.217900000000002,1.0,3.0,7.259637310505756
CHEMBL1204411,CNCCCC1Cc2ccccc2N(c2ccccc2F)S1(=O)=O.Cl,active,384.90400000000005,3.6397000000000035,1.0,3.0,8.522878745280337
CHEMBL1085198,CNCCCC1Cc2ccccc2N(c2c(F)cccc2F)S1(=O)=O,active,366.43300000000005,3.357000000000002,1.0,3.0,7.2839966563652006
CHEMBL1204412,CNCCCC1Cc2ccccc2N(c2c(F)cccc2F)S1(=O)=O.Cl,active,402.89400000000006,3.7788000000000035,1.0,3.0,8.301029995663981
CHEMBL1095367,CNCCCC1Cc2cc(F)ccc2N(c2ccccc2)S1(=O)=O,active,348.44300000000004,3.217900000000002,1.0,3.0,6.769551078621726
CHEMBL1204413,CNCCCC1Cc2cc(F)ccc2N(c2ccccc2)S1(=O)=O.Cl,active,384.90400000000005,3.6397000000000026,1.0,3.0,7.585026652029182
CHEMBL1096001,CNCCCC1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O,active,366.43300000000005,3.357000000000002,1.0,3.0,7.031517051446065
CHEMBL1204414,CNCCCC1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O.Cl,active,402.89400000000006,3.7788000000000035,1.0,3.0,7.958607314841775
CHEMBL1099373,CNCCCC1Cc2cc(F)ccc2N(c2c(F)cccc2F)S1(=O)=O,active,384.42300000000006,3.496100000000002,1.0,3.0,7.6020599913279625
CHEMBL1204415,CNCCCC1Cc2cc(F)ccc2N(c2c(F)cccc2F)S1(=O)=O.Cl,active,420.88400000000007,3.9179000000000035,1.0,3.0,7.568636235841013
CHEMBL358967,CC(N)Cc1ccc(Cl)cc1,active,169.65499999999997,2.2297000000000002,1.0,1.0,6.684029654543083
CHEMBL6467,CSc1ccc(CC(C)N)cc1,intermediate,181.30399999999997,2.2982000000000005,1.0,2.0,5.624336386039115
CHEMBL43048,CNC(C)Cc1ccc2c(c1)OCO2,active,193.24599999999995,1.5656999999999999,1.0,3.0,6.392544976785332
CHEMBL6731,CC(N)Cc1ccc2c(c1)OCO2,active,179.21899999999997,1.3050000000000002,1.0,3.0,6.575118363368933
CHEMBL1076360,CC(C)C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CC[C@H](O)[C@H]1C(=O)N[C@H](C(=O)O)CSSC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H]1CCC(=O)N1)C(C)C)C(=O)N2,active,1405.673,-4.55780000000002,17.0,22.0,6.740000204918113
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,active,277.4079999999999,3.0356000000000014,1.0,3.0,6.2716462179787715
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,active,297.423,4.630900000000003,1.0,3.0,8.397940008672037
CHEMBL1096495,CN1CCN(CC(c2cccc(Cl)c2)C2(O)CCCCC2)CC1,active,336.9070000000002,3.366200000000002,1.0,3.0,7.251811972993799
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,active,266.388,3.5328000000000026,1.0,2.0,8.468521082957745
CHEMBL1095523,OC1(C(CN2CCNCC2)c2cc(Cl)sc2Cl)CCCCC1,active,363.35400000000027,3.7389000000000028,2.0,4.0,6.647817481888637
CHEMBL1095524,OC1(C(CN2CCNCC2)c2ccsc2Cl)CCCCC1,active,328.9090000000002,3.0855000000000024,2.0,4.0,6.142667503568731
CHEMBL1095525,OC1(C(CN2CCNCC2)c2csc(Cl)c2)CCCCC1,active,328.9090000000002,3.0855000000000015,2.0,4.0,7.0
CHEMBL1097469,OC1(C(CN2CCNCC2)c2csc3ccccc23)CCCCC1,active,344.5240000000002,3.585300000000003,2.0,4.0,6.5934598195660445
CHEMBL1097470,OC1(C(CN2CCNCC2)c2cc3ccccc3s2)CCCCC1,active,344.5240000000002,3.585300000000003,2.0,4.0,6.259637310505756
CHEMBL1097148,CN1CCN(CC(c2csc(Cl)c2)C2(O)CCCCC2)CC1,active,342.93600000000026,3.4277000000000024,1.0,4.0,7.022276394711152
CHEMBL1095850,CN1CCN(C[C@H](c2csc(Cl)c2)C2(O)CCCCC2)CC1,active,342.93600000000026,3.4277000000000024,1.0,4.0,7.2441251443275085
CHEMBL1099178,CN1CCN(C[C@@H](c2csc(Cl)c2)C2(O)CCCCC2)CC1,inactive,342.93600000000026,3.4277000000000024,1.0,4.0,4.7447274948966935
CHEMBL1099179,CN1CCN(C[C@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1,active,336.9070000000002,3.366200000000002,1.0,3.0,7.522878745280337
CHEMBL1099212,CN1CCN(C[C@@H](c2cccc(Cl)c2)C2(N)CCCCC2)CC1,active,335.92300000000023,3.332600000000002,1.0,3.0,6.239577516576788
CHEMBL1083118,CNC[C@@H](O)CCN1c2ccccc2N(c2cc(F)ccc2F)S1(=O)=O,active,383.42000000000013,2.1380999999999997,2.0,4.0,8.522878745280337
CHEMBL1083392,CNCC(=O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,363.4140000000001,2.2072000000000003,1.0,4.0,8.292429823902063
CHEMBL1085338,CNCCCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,335.40400000000005,2.6381000000000006,1.0,3.0,9.0
CHEMBL1082458,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,365.4300000000001,1.9989999999999994,2.0,4.0,9.0
CHEMBL1083393,CNCC(O)CCN1c2ccccc2N(c2ccccc2)S1(=O)=O,active,347.4400000000001,1.8598999999999994,2.0,4.0,8.698970004336019
CHEMBL1083409,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2)S1(=O)=O,active,347.4400000000001,1.8598999999999994,2.0,4.0,8.698970004336019
CHEMBL1083429,CNC[C@@H](O)CCN1c2ccccc2N(c2c(F)cccc2F)S1(=O)=O,active,383.4200000000001,2.1380999999999997,2.0,4.0,8.698970004336019
CHEMBL1083429,CNC[C@@H](O)CCN1c2ccccc2N(c2c(F)cccc2F)S1(=O)=O,active,383.4200000000001,2.1380999999999997,2.0,4.0,8.397940008672037
CHEMBL1082458,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,365.4300000000001,1.9989999999999994,2.0,4.0,8.221848749616356
CHEMBL1085831,CNCCCCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,349.4310000000001,3.028200000000002,1.0,3.0,8.958607314841775
CHEMBL1083118,CNC[C@@H](O)CCN1c2ccccc2N(c2cc(F)ccc2F)S1(=O)=O,active,383.42000000000013,2.1380999999999997,2.0,4.0,8.698970004336019
CHEMBL1083410,CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,365.4300000000001,1.9989999999999994,2.0,4.0,8.397940008672037
CHEMBL1085831,CNCCCCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,349.4310000000001,3.028200000000002,1.0,3.0,8.346787486224656
CHEMBL1085338,CNCCCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,335.40400000000005,2.6381000000000006,1.0,3.0,8.568636235841012
CHEMBL1083409,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2)S1(=O)=O,active,347.4400000000001,1.8598999999999994,2.0,4.0,8.397940008672037
CHEMBL1083410,CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,365.4300000000001,1.9989999999999994,2.0,4.0,8.522878745280337
CHEMBL1084313,CNC[C@H](O)CCN1c2ccccc2N(c2cc(F)ccc2F)S1(=O)=O,active,383.42000000000013,2.1380999999999997,2.0,4.0,8.0
CHEMBL1083408,CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2)S1(=O)=O,active,347.4400000000001,1.8598999999999994,2.0,4.0,8.522878745280337
CHEMBL1083428,CNC[C@H](O)CCN1c2ccccc2N(c2c(F)cccc2F)S1(=O)=O,active,383.4200000000001,2.1380999999999997,2.0,4.0,8.045757490560675
CHEMBL1084042,CNCCC(C)N1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,349.4310000000001,3.026600000000002,1.0,3.0,8.154901959985743
CHEMBL1083083,CNCC(O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,365.4300000000001,1.9989999999999994,2.0,4.0,8.0
CHEMBL1084291,O=S1(=O)N(CCC(O)CNC2CC2)c2ccccc2N1c1ccccc1,active,373.47800000000007,2.3925,2.0,4.0,8.045757490560675
CHEMBL1083428,CNC[C@H](O)CCN1c2ccccc2N(c2c(F)cccc2F)S1(=O)=O,active,383.4200000000001,2.1380999999999997,2.0,4.0,8.221848749616356
CHEMBL1085323,CNC[C@@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O,active,377.4660000000002,1.8684999999999994,2.0,5.0,7.6020599913279625
CHEMBL1086035,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2Cl)S1(=O)=O,active,381.8850000000001,2.5133,2.0,4.0,7.552841968657781
CHEMBL1082292,CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2C)S1(=O)=O,active,361.46700000000016,2.1683199999999996,2.0,4.0,6.809668301829708
CHEMBL1084311,CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)cc2F)S1(=O)=O,active,383.42000000000013,2.1380999999999997,2.0,4.0,6.962573502059376
CHEMBL1084312,CNC[C@@H](O)CCN1c2ccccc2N(c2ccc(F)cc2F)S1(=O)=O,active,383.42000000000013,2.1380999999999997,2.0,4.0,7.7447274948966935
CHEMBL1082459,CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2Cl)S1(=O)=O,active,381.8850000000001,2.5133,2.0,4.0,7.318758762624412
CHEMBL1082611,CNC[C@@H](O)CCN1c2ccccc2N(c2ccc(F)c(F)c2)S1(=O)=O,active,383.42000000000013,2.1380999999999997,2.0,4.0,7.366531544420414
CHEMBL1085066,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2C)S1(=O)=O,active,361.46700000000016,2.1683199999999996,2.0,4.0,7.1938200260161125
CHEMBL1085322,CNC[C@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O,active,377.4660000000002,1.8684999999999994,2.0,5.0,7.096910013008056
CHEMBL1082459,CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2Cl)S1(=O)=O,active,381.8850000000001,2.5133,2.0,4.0,7.214670164989233
CHEMBL1084829,CNC[C@@H](O)CCN1c2ccccc2N(c2ccc(F)cc2)S1(=O)=O,active,365.4300000000001,1.9989999999999994,2.0,4.0,6.835647144215563
CHEMBL1085830,CNCC(F)(F)CN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,371.3840000000001,2.883300000000001,1.0,3.0,7.026872146400302
CHEMBL1084828,CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)cc2)S1(=O)=O,active,365.4300000000001,1.9989999999999994,2.0,4.0,6.484126156288321
CHEMBL1085322,CNC[C@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O,active,377.4660000000002,1.8684999999999994,2.0,5.0,6.844663962534939
